"CUSEC","army","army_noHQ","army_nb","army_nb10","army_nb5","army_nb2","army_noHQ_nb","army_noHQ_nb10","army_noHQ_nb5","army_noHQ_nb2"
"0801910073",0,0,0,1,1,0,0,1,0,0
"0801910087",0,0,0,1,0,0,0,1,0,0
"0801910090",0,0,0,1,1,0,0,1,0,0
"0801910104",0,0,0,1,1,0,0,1,0,0
"0801910105",0,0,0,1,1,0,0,1,0,0
"0801910122",0,0,0,1,1,0,0,1,0,0
"0801910002",0,0,0,1,1,0,0,1,0,0
"0801910009",0,0,0,1,1,0,0,1,0,0
"0801910011",0,0,0,1,1,0,0,1,0,0
"0801910034",0,0,0,1,1,0,0,1,0,0
"0801910036",0,0,0,1,1,0,0,1,0,0
"0801910041",0,0,0,1,1,0,0,1,0,0
"0801910043",0,0,0,1,1,0,0,1,0,0
"0801910066",0,0,0,1,1,0,0,1,0,0
"0801910068",0,0,0,1,1,0,0,1,0,0
"0801910070",0,0,0,1,1,0,0,1,0,0
"0801910075",0,0,0,1,1,0,0,1,0,0
"0801910077",0,0,0,1,1,0,0,1,0,0
"0801910100",0,0,0,1,1,0,0,1,0,0
"0801910102",0,0,0,1,1,0,0,1,0,0
"0801910109",0,0,0,1,1,0,0,1,0,0
"0801910111",0,0,0,1,1,0,0,1,0,0
"0801910134",0,0,0,1,1,0,0,1,0,0
"0801910029",0,0,0,1,1,0,0,1,0,0
"0801910031",0,0,0,1,1,0,0,1,0,0
"0801910046",0,0,0,1,1,1,0,1,0,0
"0801910048",0,0,0,1,1,1,0,1,0,0
"0801910063",0,0,0,1,1,0,0,1,0,0
"0801910065",0,0,0,1,1,0,0,1,0,0
"0801910080",0,0,0,1,1,0,0,1,0,0
"0801910082",0,0,0,1,0,0,0,1,0,0
"0801910097",0,0,0,1,1,0,0,1,0,0
"0801910099",0,0,0,1,1,0,0,1,0,0
"0801910112",0,0,0,1,1,0,0,1,0,0
"0801910114",0,0,0,1,1,0,0,1,0,0
"0801910116",0,0,0,1,1,0,0,1,0,0
"0801910129",0,0,0,1,0,0,0,1,0,0
"0801910131",0,0,0,1,1,0,0,1,0,0
"0801910236",0,0,0,1,1,0,0,1,0,0
"0801910050",0,0,0,1,1,1,0,1,0,0
"0801910052",0,0,0,1,1,0,0,1,0,0
"0801910059",0,0,0,1,1,0,0,1,0,0
"0801910061",0,0,0,1,1,0,0,1,0,0
"0801910084",0,0,0,1,1,0,0,1,0,0
"0801910086",0,0,0,1,0,0,0,1,0,0
"0801910091",0,0,0,1,1,0,0,1,0,0
"0801910093",0,0,0,1,1,0,0,1,0,0
"0801910095",0,0,0,1,1,0,0,1,0,0
"0801910118",0,0,0,1,1,0,0,1,0,0
"0801910120",0,0,0,1,1,0,0,1,0,0
"0801910125",0,0,0,1,1,0,0,1,0,0
"0801910127",0,0,0,1,1,0,0,1,0,0
"0802001003",0,0,0,0,0,0,0,0,0,0
"0801910096",0,0,0,1,1,0,0,1,0,0
"0801910098",0,0,0,1,1,0,0,1,0,0
"0801910113",0,0,0,1,1,0,0,1,0,0
"0801910115",0,0,0,1,1,0,0,1,0,0
"0801910130",0,0,0,1,0,0,0,1,0,0
"0801910132",0,0,0,1,1,0,0,1,0,0
"0801910237",0,0,0,1,1,0,0,1,0,0
"0802001002",0,0,0,0,0,0,0,0,0,0
"0802202005",0,0,0,0,0,0,0,0,0,0
"0802204001",0,0,0,0,0,0,0,0,0,0
"0801909074",0,0,0,1,1,0,0,1,0,0
"0801909081",0,0,0,1,1,0,0,1,0,0
"0801909088",0,0,0,1,1,0,0,1,0,0
"0801910003",0,0,0,1,1,0,0,1,0,0
"0801910010",0,0,0,1,1,0,0,1,0,0
"0801910017",0,0,0,1,1,0,0,1,0,0
"0801910028",0,0,0,1,1,0,0,1,0,0
"0801910035",0,0,0,1,1,0,0,1,0,0
"0801910042",0,0,0,1,1,0,0,1,0,0
"0801910053",0,0,0,1,1,1,0,1,0,0
"0801910060",0,0,0,1,1,0,0,1,0,0
"0801910067",0,0,0,1,1,0,0,1,0,0
"0801910078",0,0,0,1,1,0,0,1,0,0
"0801910085",0,0,0,1,0,0,0,1,0,0
"0801910092",0,0,0,1,1,0,0,1,0,0
"0801910103",0,0,0,1,1,0,0,1,0,0
"0801910123",0,0,0,1,1,0,0,1,0,0
"0801910137",0,0,0,1,0,0,0,1,0,0
"0801910140",0,0,0,1,0,0,0,1,0,0
"0801910141",0,0,0,1,0,0,0,1,0,0
"0802201003",0,0,0,0,0,0,0,0,0,0
"0802201004",0,0,0,0,0,0,0,0,0,0
"0802601001",0,0,0,0,0,0,0,0,0,0
"0802701001",0,0,0,0,0,0,0,0,0,0
"0802001001",0,0,0,0,0,0,0,0,0,0
"0802203001",0,0,0,0,0,0,0,0,0,0
"0802301001",0,0,0,0,0,0,0,0,0,0
"0803301001",0,0,0,0,0,0,0,0,0,0
"0801910094",0,0,0,1,1,0,0,1,0,0
"0801910101",0,0,0,1,1,0,0,1,0,0
"0801910108",0,0,0,1,1,0,0,1,0,0
"0801910119",0,0,0,1,1,0,0,1,0,0
"0801910126",0,0,0,1,0,0,0,1,0,0
"0801910133",0,0,0,1,0,0,0,1,0,0
"0801910234",0,0,0,1,1,0,0,1,0,0
"0802101001",0,0,0,0,0,0,0,0,0,0
"0802202001",0,0,0,0,0,0,0,0,0,0
"0803301002",0,0,0,0,0,0,0,0,0,0
"0803303002",0,0,0,0,0,0,0,0,0,0
"0801910088",0,0,0,1,0,0,0,1,0,0
"0801910089",0,0,0,1,1,0,0,1,0,0
"0801910106",0,0,0,1,1,0,0,1,0,0
"0801910107",0,0,0,1,1,0,0,1,0,0
"0801910121",0,0,0,1,1,0,0,1,0,0
"0801910124",0,0,0,1,1,0,0,1,0,0
"0801910138",0,0,0,1,0,0,0,1,0,0
"0801910139",0,0,0,1,0,0,0,1,0,0
"0802201005",0,0,0,0,0,0,0,0,0,0
"0802201006",0,0,0,0,0,0,0,0,0,0
"0803303003",0,0,0,0,0,0,0,0,0,0
"0803303005",0,0,0,0,0,0,0,0,0,0
"0803401001",0,0,0,0,0,0,0,0,0,0
"0803901001",0,0,0,0,0,0,0,0,0,0
"0804001001",0,0,0,0,0,0,0,0,0,0
"0804301001",0,0,0,0,0,0,0,0,0,0
"0804301002",0,0,0,0,0,0,0,0,0,0
"0802201001",0,0,0,0,0,0,0,0,0,0
"0802202002",0,0,0,0,0,0,0,0,0,0
"0802202004",0,0,0,0,0,0,0,0,0,0
"0803301003",0,0,0,0,0,0,0,0,0,0
"0803303001",0,0,0,0,0,0,0,0,0,0
"0803502001",0,0,0,0,0,0,0,0,0,0
"0804101006",0,0,0,0,0,0,0,0,0,0
"0804402001",0,0,0,0,0,0,0,0,0,0
"0801910136",0,0,0,1,0,0,0,1,0,0
"0801910143",0,0,0,1,0,0,0,1,0,0
"0801910235",0,0,0,1,1,0,0,1,0,0
"0802301004",0,0,0,0,0,0,0,0,0,0
"0803001001",0,0,0,0,0,0,0,0,0,0
"0803503004",0,0,0,0,0,0,0,0,0,0
"0804001005",0,0,0,0,0,0,0,0,0,0
"0804602004",0,0,0,0,0,0,0,0,0,0
"0803501003",0,0,0,0,0,0,0,0,0,0
"0803601001",0,0,0,0,0,0,0,0,0,0
"0804001004",0,0,0,0,0,0,0,0,0,0
"0804001008",0,0,0,0,0,0,0,0,0,0
"0804701002",0,0,0,0,0,0,0,0,0,0
"0804001002",0,0,0,0,0,0,0,0,0,0
"0804001003",0,0,0,0,0,0,0,0,0,0
"0804701003",0,0,0,0,0,0,0,0,0,0
"0804702001",0,0,0,0,0,0,0,0,0,0
"0803201001",0,0,0,0,0,0,0,0,0,0
"0803502002",0,0,0,0,0,0,0,0,0,0
"0803503002",0,0,0,0,0,0,0,0,0,0
"0804101001",0,0,0,0,0,0,0,0,0,0
"0804101003",0,0,0,0,0,0,0,0,0,0
"0804601003",0,0,0,0,0,0,0,0,0,0
"0804602002",0,0,0,0,0,0,0,0,0,0
"0805101005",0,0,0,0,0,0,0,0,0,0
"0803503001",0,0,0,0,0,0,0,0,0,0
"0803503003",0,0,0,0,0,0,0,0,0,0
"0804101002",0,0,0,0,0,0,0,0,0,0
"0804601002",0,0,0,0,0,0,0,0,0,0
"0804602001",0,0,0,0,0,0,0,0,0,0
"0804602003",0,0,0,0,0,0,0,0,0,0
"0805101004",0,0,0,0,0,0,0,0,0,0
"0805101006",0,0,0,0,0,0,0,0,0,0
"0805101007",0,0,0,0,0,0,0,0,0,0
"0805401005",0,0,0,0,0,0,0,0,0,0
"0805501001",0,0,0,0,0,0,0,0,0,0
"0805602006",0,0,0,1,0,0,0,1,0,0
"0805603002",0,0,0,1,0,0,0,1,0,0
"0805603004",0,0,0,1,0,0,0,1,0,0
"0805401004",0,0,0,0,0,0,0,0,0,0
"0805401006",0,0,0,0,0,0,0,0,0,0
"0805603001",0,0,0,1,0,0,0,1,0,0
"0805603003",0,0,0,1,0,0,0,1,0,0
"0806101001",0,0,0,0,0,0,0,0,0,0
"0801910110",0,0,0,1,1,0,0,1,0,0
"0801910117",0,0,0,1,1,0,0,1,0,0
"0801910128",0,0,0,1,1,0,0,1,0,0
"0801910135",0,0,0,1,0,0,0,1,0,0
"0801910142",0,0,0,1,0,0,0,1,0,0
"0802201002",0,0,0,0,0,0,0,0,0,0
"0802202003",0,0,0,0,0,0,0,0,0,0
"0802301003",0,0,0,0,0,0,0,0,0,0
"0803302001",0,0,0,0,0,0,0,0,0,0
"0803801001",0,0,0,0,0,0,0,0,0,0
"0804501001",0,0,0,0,0,0,0,0,0,0
"0805101008",0,0,0,0,0,0,0,0,0,0
"0805101010",0,0,0,0,0,0,0,0,0,0
"0805301002",0,0,0,0,0,0,0,0,0,0
"0805401002",0,0,0,0,0,0,0,0,0,0
"0805101002",0,0,0,0,0,0,0,0,0,0
"0805101009",0,0,0,0,0,0,0,0,0,0
"0805401003",0,0,0,0,0,0,0,0,0,0
"0805601003",0,0,0,1,0,0,0,1,0,0
"0805602003",0,0,0,1,0,0,0,1,0,0
"0805604003",0,0,0,0,0,0,0,0,0,0
"0805101014",0,0,0,0,0,0,0,0,0,0
"0805201001",0,0,0,0,0,0,0,0,0,0
"0805601005",0,0,0,1,0,0,0,1,0,0
"0805602001",0,0,0,1,0,0,0,1,0,0
"0805604004",0,0,0,0,0,0,0,0,0,0
"0805605001",0,0,0,1,0,0,0,1,0,0
"0806701004",0,0,0,0,0,0,0,0,0,0
"0806801001",0,0,0,1,0,0,0,1,0,0
"0805101012",0,0,0,0,0,0,0,0,0,0
"0805101013",0,0,0,0,0,0,0,0,0,0
"0805301001",0,0,0,0,0,0,0,0,0,0
"0805601006",0,0,0,1,0,0,0,1,0,0
"0805601007",0,0,0,1,0,0,0,1,0,0
"0805605002",0,0,0,1,0,0,0,1,0,0
"0805605003",0,0,0,1,0,0,0,1,0,0
"0806701003",0,0,0,0,0,0,0,0,0,0
"0806801002",0,0,0,1,0,0,0,1,0,0
"0804701001",0,0,0,0,0,0,0,0,0,0
"0805101001",0,0,0,0,0,0,0,0,0,0
"0805101003",0,0,0,0,0,0,0,0,0,0
"0805601002",0,0,0,1,0,0,0,1,0,0
"0805601004",0,0,0,1,0,0,0,1,0,0
"0805602002",0,0,0,1,0,0,0,1,0,0
"0805602004",0,0,0,1,0,0,0,1,0,0
"0806401001",0,0,0,0,0,0,0,0,0,0
"0805603005",0,0,0,1,0,0,0,1,0,0
"0805604002",0,0,0,0,0,0,0,0,0,0
"0805701001",0,0,0,0,0,0,0,0,0,0
"0805901001",0,0,0,0,0,0,0,0,0,0
"0807201003",0,0,0,0,0,0,0,0,0,0
"0805801001",0,0,0,0,0,0,0,0,0,0
"0806501001",0,0,0,0,0,0,0,0,0,0
"0806901001",0,0,0,0,0,0,0,0,0,0
"0807201004",0,0,0,0,0,0,0,0,0,0
"0807201011",0,0,0,0,0,0,0,0,0,0
"0804101005",0,0,0,0,0,0,0,0,0,0
"0804601001",0,0,0,0,0,0,0,0,0,0
"0805001001",0,0,0,0,0,0,0,0,0,0
"0805101011",0,0,0,0,0,0,0,0,0,0
"0805401001",0,0,0,0,0,0,0,0,0,0
"0805601001",0,0,0,1,0,0,0,1,0,0
"0805602005",0,0,0,1,0,0,0,1,0,0
"0805604001",0,0,0,1,0,0,0,1,0,0
"0806601001",0,0,0,0,0,0,0,0,0,0
"0806701002",0,0,0,0,0,0,0,0,0,0
"0806801003",0,0,0,0,0,0,0,0,0,0
"0807301008",0,0,0,1,1,0,0,1,1,0
"0807001001",0,0,0,0,0,0,0,0,0,0
"0807201001",0,0,0,0,0,0,0,0,0,0
"0807301007",0,0,0,1,1,0,0,1,1,0
"0807303006",0,0,0,1,1,0,0,1,1,0
"0807303008",0,0,0,1,1,0,0,1,1,0
"0806001001",0,0,0,0,0,0,0,0,0,0
"0806201001",0,0,0,0,0,0,0,0,0,0
"0806901003",0,0,0,0,0,0,0,0,0,0
"0807301004",0,0,0,1,1,0,0,1,1,0
"0807301006",0,0,0,1,1,0,0,1,1,0
"0807303007",0,0,0,1,1,0,0,1,1,0
"0807201007",0,0,0,0,0,0,0,0,0,0
"0807201008",0,0,0,0,0,0,0,0,0,0
"0807301014",0,0,0,1,1,0,0,1,1,0
"0807304007",0,0,0,1,1,0,0,1,1,0
"0807305003",0,0,0,1,1,0,0,1,1,0
"0807201005",0,0,0,0,0,0,0,0,0,0
"0807201010",0,0,0,0,0,0,0,0,0,0
"0807301003",0,0,0,1,1,0,0,1,1,0
"0807304001",0,0,0,1,1,0,0,1,1,0
"0807304003",0,0,0,1,1,0,0,1,1,0
"0807304008",0,0,0,1,1,0,0,1,1,0
"0807304010",0,0,0,1,1,0,0,1,1,0
"0807201006",0,0,0,0,0,0,0,0,0,0
"0807201009",0,0,0,0,0,0,0,0,0,0
"0807301012",0,0,0,1,1,0,0,1,1,0
"0807301013",0,0,0,1,1,0,0,1,1,0
"0807304005",0,0,0,1,1,0,0,1,1,0
"0807304006",0,0,0,1,1,0,0,1,1,0
"0807305001",0,0,0,1,1,0,0,1,1,0
"0807305005",0,0,0,1,1,0,0,1,1,0
"0807306009",0,0,0,1,1,0,0,1,1,0
"0805605004",0,0,0,1,0,0,0,1,0,0
"0806701001",0,0,0,0,0,0,0,0,0,0
"0806801004",0,0,0,1,0,0,0,1,0,0
"0807201002",0,0,0,0,0,0,0,0,0,0
"0807301002",0,0,0,1,1,0,0,1,1,0
"0807301009",0,0,0,1,1,0,0,1,1,0
"0807304002",0,0,0,1,1,0,0,1,1,0
"0807304009",0,0,0,1,1,0,0,1,1,0
"0807301010",0,0,0,1,1,0,0,1,1,0
"0807303001",0,0,0,1,1,0,0,1,1,0
"0807303003",0,0,0,1,1,0,0,1,1,0
"0807304017",0,0,0,1,1,0,0,1,1,0
"0807304019",0,0,0,1,1,0,0,1,1,0
"0807305007",0,0,0,1,1,0,0,1,1,0
"0807305009",0,0,0,1,1,0,0,1,1,0
"0807401006",0,0,0,0,0,0,0,0,0,0
"0807501003",0,0,0,0,0,0,0,0,0,0
"0807601002",0,0,0,0,0,0,0,0,0,0
"0807704001",0,0,0,1,1,1,0,1,1,1
"0807301011",0,0,0,1,1,0,0,1,1,0
"0807303002",0,0,0,1,1,0,0,1,1,0
"0807303009",0,0,0,1,1,0,0,1,1,0
"0807304011",0,0,0,1,1,0,0,1,1,0
"0807304018",0,0,0,1,1,0,0,1,1,0
"0807305006",0,0,0,1,1,0,0,1,1,0
"0807306007",0,0,0,1,1,0,0,1,1,0
"0807306014",0,0,0,1,1,0,0,1,1,0
"0807601003",0,0,0,0,0,0,0,0,0,0
"0807702001",0,0,0,1,1,0,0,1,1,0
"0807707001",0,0,0,1,1,0,0,1,1,0
"0807304013",0,0,0,1,1,0,0,1,1,0
"0807304015",0,0,0,1,1,0,0,1,1,0
"0807401002",0,0,0,0,0,0,0,0,0,0
"0807401004",0,0,0,0,0,0,0,0,0,0
"0807601004",0,0,0,0,0,0,0,0,0,0
"0807601006",0,0,0,0,0,0,0,0,0,0
"0807702005",0,0,0,1,1,0,0,1,1,0
"0807703001",0,0,0,1,1,0,0,1,1,0
"0807710006",0,0,0,1,1,0,0,1,1,0
"0807304012",0,0,0,1,1,0,0,1,1,0
"0807304014",0,0,0,1,1,0,0,1,1,0
"0807305010",0,0,0,1,1,0,0,1,1,0
"0807401001",0,0,0,0,0,0,0,0,0,0
"0807401003",0,0,0,0,0,0,0,0,0,0
"0807601005",0,0,0,0,0,0,0,0,0,0
"0807602001",0,0,0,0,0,0,0,0,0,0
"0807702006",0,0,0,1,1,0,0,1,1,0
"0807703002",0,0,0,1,1,0,0,1,1,0
"0807710007",0,0,0,1,1,0,0,1,1,0
"0807306013",0,0,0,1,1,0,0,1,1,0
"0807306015",0,0,0,1,1,0,0,1,1,0
"0807702002",0,0,0,1,1,0,0,1,1,0
"0807702004",0,0,0,1,1,0,0,1,1,0
"0808001001",0,0,0,0,0,0,0,0,0,0
"0808201001",0,0,0,0,0,0,0,0,0,0
"0807401010",0,0,0,0,0,0,0,0,0,0
"0807501001",0,0,0,0,0,0,0,0,0,0
"0807701004",0,0,0,1,1,0,0,1,1,0
"0807701005",0,0,0,1,1,0,0,1,1,0
"0807708001",0,0,0,1,1,0,0,1,1,0
"0807708002",0,0,0,1,1,0,0,1,1,0
"0808401001",0,0,0,0,0,0,0,0,0,0
"0807304016",0,0,0,1,1,0,0,1,1,0
"0807305008",0,0,0,1,1,0,0,1,1,0
"0807601001",0,0,0,0,0,0,0,0,0,0
"0807602002",0,0,0,0,0,0,0,0,0,0
"0807701001",0,0,0,1,1,0,0,1,1,0
"0807702003",0,0,0,1,1,0,0,1,1,0
"0807705001",0,0,0,1,1,1,0,1,1,1
"0807401009",0,0,0,0,0,0,0,0,0,0
"0807501002",0,0,0,0,0,0,0,0,0,0
"0807701002",0,0,0,1,1,0,0,1,1,0
"0807701003",0,0,0,1,1,0,0,1,1,0
"0807709001",0,0,0,1,1,0,0,1,1,0
"0807709002",0,0,0,1,1,0,0,1,1,0
"0808301001",0,0,0,0,0,0,0,0,0,0
"0808802003",0,0,0,0,0,0,0,0,0,0
"0807710005",0,0,0,1,1,0,0,1,1,0
"0808101001",0,0,0,0,0,0,0,0,0,0
"0808801001",0,0,0,0,0,0,0,0,0,0
"0808901005",0,0,0,1,0,0,0,1,0,0
"0808902004",0,0,0,1,1,0,0,1,1,0
"0808903005",0,0,0,1,0,0,0,1,0,0
"0808901001",0,0,0,1,1,0,0,1,1,0
"0808901002",0,0,0,1,0,0,0,1,0,0
"0808902007",0,0,0,1,1,0,0,1,1,0
"0808902008",0,0,0,1,1,0,0,1,1,0
"0808903001",0,0,0,1,0,0,0,1,0,0
"0809202001",0,0,0,0,0,0,0,0,0,0
"0809602004",0,0,0,0,0,0,0,0,0,0
"0809602005",0,0,0,0,0,0,0,0,0,0
"0809604002",0,0,0,0,0,0,0,0,0,0
"0809604006",0,0,0,0,0,0,0,0,0,0
"0808601002",0,0,0,0,0,0,0,0,0,0
"0808902003",0,0,0,1,0,0,0,1,0,0
"0808902005",0,0,0,1,0,0,0,1,0,0
"0808903002",0,0,0,1,0,0,0,1,0,0
"0808903004",0,0,0,1,0,0,0,1,0,0
"0809602007",0,0,0,0,0,0,0,0,0,0
"0809603002",0,0,0,0,0,0,0,0,0,0
"0807901001",0,0,0,0,0,0,0,0,0,0
"0808901003",0,0,0,1,0,0,0,1,0,0
"0808902006",0,0,0,1,0,0,0,1,0,0
"0808903003",0,0,0,1,0,0,0,1,0,0
"0808904002",0,0,0,1,0,0,0,1,0,0
"0809501001",0,0,0,0,0,0,0,0,0,0
"0807801001",0,0,0,0,0,0,0,0,0,0
"0808901007",0,0,0,1,0,0,0,1,0,0
"0808902001",0,0,0,1,1,0,0,1,1,0
"0808903006",0,0,0,1,0,0,0,1,0,0
"0808903008",0,0,0,1,0,0,0,1,0,0
"0809601003",0,0,0,0,0,0,0,0,0,0
"0809601005",0,0,0,0,0,0,0,0,0,0
"0809603004",0,0,0,0,0,0,0,0,0,0
"0807706001",0,0,0,1,1,0,0,1,1,0
"0807710002",0,0,0,1,1,0,0,1,1,0
"0807710004",0,0,0,1,1,0,0,1,1,0
"0808801002",0,0,0,0,0,0,0,0,0,0
"0808901004",0,0,0,1,0,0,0,1,0,0
"0808901006",0,0,0,1,0,0,0,1,0,0
"0809001001",0,0,0,0,0,0,0,0,0,0
"0807710008",0,0,0,1,1,1,0,1,1,1
"0808601007",0,0,0,0,0,0,0,0,0,0
"0808701001",0,0,0,0,0,0,0,0,0,0
"0808901008",0,0,0,1,0,0,0,1,0,0
"0808902002",0,0,0,1,0,0,0,1,0,0
"0808903007",0,0,0,1,0,0,0,1,0,0
"0808904001",0,0,0,1,0,0,0,1,0,0
"0809601001",0,0,0,0,0,0,0,0,0,0
"0809601004",0,0,0,0,0,0,0,0,0,0
"0809101002",0,0,0,0,0,0,0,0,0,0
"0809202003",0,0,0,0,0,0,0,0,0,0
"0809401001",0,0,0,0,0,0,0,0,0,0
"0809603007",0,0,0,0,0,0,0,0,0,0
"0809603009",0,0,0,0,0,0,0,0,0,0
"0809604001",0,0,0,0,0,0,0,0,0,0
"0809604007",0,0,0,0,0,0,0,0,0,0
"0809604009",0,0,0,0,0,0,0,0,0,0
"0809601006",0,0,0,0,0,0,0,0,0,0
"0809603003",0,0,0,0,0,0,0,0,0,0
"0809603005",0,0,0,0,0,0,0,0,0,0
"0809604011",0,0,0,0,0,0,0,0,0,0
"0809801001",0,0,0,0,0,0,0,0,0,0
"0810101012",0,0,0,1,1,0,0,1,1,0
"0810101014",0,0,0,1,1,0,0,1,1,0
"0810101029",0,0,0,1,1,0,0,1,1,0
"0809101001",0,0,0,0,0,0,0,0,0,0
"0809301001",0,0,0,0,0,0,0,0,0,0
"0809602001",0,0,0,0,0,0,0,0,0,0
"0809603001",0,0,0,0,0,0,0,0,0,0
"0809604010",0,0,0,0,0,0,0,0,0,0
"0810101008",0,0,0,1,1,0,0,1,1,0
"0808902009",0,0,0,1,0,0,0,1,0,0
"0808902010",0,0,0,1,0,0,0,1,0,0
"0809202002",0,0,0,0,0,0,0,0,0,0
"0809602002",0,0,0,0,0,0,0,0,0,0
"0809602003",0,0,0,0,0,0,0,0,0,0
"0809604003",0,0,0,0,0,0,0,0,0,0
"0809604004",0,0,0,0,0,0,0,0,0,0
"0810101003",0,0,0,1,1,0,0,1,1,0
"0810101006",0,0,0,1,1,0,0,1,1,0
"0810101020",0,0,0,1,1,0,0,1,1,0
"0810101021",0,0,0,1,1,0,0,1,1,0
"0810101038",0,0,0,1,1,0,0,1,1,0
"0809603006",0,0,0,0,0,0,0,0,0,0
"0809701001",0,0,0,0,0,0,0,0,0,0
"0809801002",0,0,0,0,0,0,0,0,0,0
"0810101013",0,0,0,1,1,0,0,1,1,0
"0810101015",0,0,0,1,1,0,0,1,1,0
"0810101028",0,0,0,1,1,0,0,1,1,0
"0810101030",0,0,0,1,1,0,0,1,1,0
"0810102007",0,0,0,1,1,1,0,1,1,1
"0809602006",0,0,0,0,0,0,0,0,0,0
"0809603010",0,0,0,0,0,0,0,0,0,0
"0809604008",0,0,0,0,0,0,0,0,0,0
"0810101010",0,0,0,1,1,0,0,1,1,0
"0810101017",0,0,0,1,1,0,0,1,1,0
"0810101024",0,0,0,1,1,0,0,1,1,0
"0810101035",0,0,0,1,1,0,0,1,1,0
"0810102002",0,0,0,1,1,1,0,1,1,1
"0810102011",0,0,0,1,1,0,0,1,1,0
"0810102028",0,0,0,1,1,0,0,1,1,0
"0810102037",0,0,0,1,1,0,0,1,1,0
"0810102046",0,0,0,1,1,0,0,1,1,0
"0810103008",0,0,0,1,1,0,0,1,1,0
"0810101002",0,0,0,1,1,0,0,1,1,0
"0810101007",0,0,0,1,1,0,0,1,1,0
"0810101009",0,0,0,1,1,0,0,1,1,0
"0810101011",0,0,0,1,1,0,0,1,1,0
"0810101032",0,0,0,1,1,0,0,1,1,0
"0810101034",0,0,0,1,1,0,0,1,1,0
"0810101036",0,0,0,1,1,0,0,1,1,0
"0810102001",0,0,0,1,1,1,0,1,1,1
"0810102004",0,0,0,1,1,1,0,1,1,1
"0810102036",0,0,0,1,1,0,0,1,1,0
"0810102038",0,0,0,1,1,0,0,1,1,0
"0810102047",0,0,0,1,1,0,0,1,1,0
"0810102049",0,0,0,1,1,0,0,1,1,0
"0810103023",0,0,0,1,1,0,0,1,1,0
"0810101004",0,0,0,1,1,0,0,1,1,0
"0810101005",0,0,0,1,1,0,0,1,1,0
"0810101022",0,0,0,1,1,0,0,1,1,0
"0810101023",0,0,0,1,1,0,0,1,1,0
"0810101037",0,0,0,1,1,0,0,1,1,0
"0810101040",0,0,0,1,1,0,0,1,1,0
"0810102017",0,0,0,1,1,0,0,1,1,0
"0810102020",0,0,0,1,1,1,0,1,1,1
"0810102043",0,0,0,1,1,0,0,1,1,0
"0810102045",0,0,0,1,1,0,0,1,1,0
"0810103010",0,0,0,1,1,0,0,1,1,0
"0810103013",0,0,0,1,1,0,0,1,1,0
"0810103027",0,0,0,1,1,0,0,1,1,0
"0810104001",0,0,0,1,1,0,0,1,1,0
"0810104022",0,0,0,1,1,1,0,1,1,1
"0810101016",0,0,0,1,1,0,0,1,1,0
"0810101018",0,0,0,1,1,0,0,1,1,0
"0810101025",0,0,0,1,1,0,0,1,1,0
"0810101027",0,0,0,1,1,0,0,1,1,0
"0810102012",0,0,0,1,1,1,0,1,1,1
"0810102014",0,0,0,1,1,1,0,1,1,1
"0810102026",0,0,0,1,1,1,0,1,1,1
"0810102029",0,0,0,1,1,0,0,1,1,0
"0810103007",0,0,0,1,1,0,0,1,1,0
"0810103009",0,0,0,1,1,0,0,1,1,0
"0810103014",0,0,0,1,1,0,0,1,1,0
"0810103016",0,0,0,1,1,0,0,1,1,0
"0810104014",0,0,0,1,1,1,0,1,1,1
"0810104018",0,0,0,1,1,0,0,1,1,0
"0810104026",0,0,0,1,1,1,0,1,1,1
"0810101031",0,0,0,1,1,0,0,1,1,0
"0810102032",0,0,0,1,1,1,0,1,1,1
"0810102034",0,0,0,1,1,1,0,1,1,1
"0810103003",0,0,0,1,1,0,0,1,1,0
"0810103005",0,0,0,1,1,0,0,1,1,0
"0810103018",0,0,0,1,1,0,0,1,1,0
"0810103020",0,0,0,1,1,0,0,1,1,0
"0810104009",0,0,0,1,1,1,0,1,1,1
"0810104011",0,0,0,1,1,1,0,1,1,1
"0810104032",0,0,0,1,1,1,0,1,1,1
"0810104035",0,0,0,1,1,0,0,1,1,0
"0810105013",0,0,0,1,1,1,0,1,1,1
"0810101039",0,0,0,1,1,0,0,1,1,0
"0810102016",0,0,0,1,1,1,0,1,1,1
"0810102021",0,0,0,1,1,1,0,1,1,1
"0810102023",0,0,0,1,1,1,0,1,1,1
"0810102040",0,0,0,1,1,0,0,1,1,0
"0810102042",0,0,0,1,1,0,0,1,1,0
"0810103011",0,0,0,1,1,0,0,1,1,0
"0810103012",0,0,0,1,1,0,0,1,1,0
"0810104002",0,0,0,1,1,1,0,1,1,1
"0810104003",0,0,0,1,1,1,0,1,1,1
"0810104020",0,0,0,1,1,0,0,1,1,0
"0810104021",0,0,0,1,1,0,0,1,1,0
"0810105003",0,0,0,1,1,0,0,1,1,0
"0810105004",0,0,0,1,1,0,0,1,1,0
"0810105028",0,0,0,1,1,1,0,1,1,1
"0810102009",0,0,0,1,1,1,0,1,1,1
"0810102031",0,0,0,1,1,1,0,1,1,1
"0810102033",0,0,0,1,1,1,0,1,1,1
"0810103002",0,0,0,1,1,0,0,1,1,0
"0810103019",0,0,0,1,1,0,0,1,1,0
"0810103021",0,0,0,1,1,0,0,1,1,0
"0810104010",0,0,0,1,1,1,0,1,1,1
"0810104012",0,0,0,1,1,1,0,1,1,1
