"CUSEC","min_dist_army"
"2804901010",4556.23334278473
"2804501002",3236.35168881721
"2804501017",3136.81387677724
"2804501019",1182.03554184473
"2804701006",11035.3656611328
"2804701008",10627.1786814352
"2804701021",11634.2959772524
"2804701023",10423.2048584659
"2804901006",4469.39138848623
"2804901008",4365.31914635261
"2804901024",3981.29475393239
"2804501001",3377.64045640857
"2804501016",3924.95946553998
"2804501018",1951.50647260303
"2804701005",10400.7566015568
"2804701007",10905.4515602683
"2804701022",11029.4107905005
"2804701024",10107.2052591987
"2804901007",4282.03484613274
"2804901009",4447.10399168742
"2804902001",4896.84957139753
"2804902003",5374.08092905151
"2802201010",10439.791996484
"2802201017",6266.54538179969
"2802601005",12969.8055134667
"2803201002",6329.90734974308
"2803801001",19535.1935409032
"2804002001",18999.1676237966
"2804003002",16890.3738493955
"2804401002",14895.5587002922
"2804501005",2709.55971073727
"2804501012",1386.84545262689
"2804501023",3531.25296093259
"2804701003",9541.081090298
"2804701026",9172.47430596398
"2804701028",9607.96672614503
"2804901003",3961.37760637128
"2804901005",4238.38880243904
"2804902005",6028.37571516137
"2804902007",6622.05716730697
"2804701002",10809.0550462474
"2804701009",11763.0153758284
"2804701020",9628.43103996401
"2804701027",11327.4200338975
"2804901002",3734.06865811741
"2804901014",4698.8307214521
"2804901021",4319.02272020008
"2804902004",5660.9257742971
"2804902015",6522.86643515051
"2804903001",5616.63046452947
"2804701014",11506.8378724394
"2804701015",11269.2051844071
"2804801001",12735.4008440243
"2804901001",3954.69278301133
"2804901015",4718.09122985659
"2804901016",4130.26890470877
"2804901019",4042.72688522116
"2804902009",6030.86444211487
"2804902010",6390.88263381292
"2804903006",6241.586797744
"2804903007",6411.06402732271
"2804701025",10344.3803633635
"2804701029",11146.1839885901
"2804901004",4180.89879002019
"2804901011",4545.05216189092
"2804901023",4208.97646680641
"2804902006",5823.39334911163
"2804902013",6466.17821068614
"2804903003",5953.78234975713
"2804904002",5270.39966224284
"2804902016",6922.56632160526
"2804902018",5227.18879638513
"2804902020",4981.09897070746
"2805001002",16413.8267004538
"2805101001",33757.0793646987
"2804902012",6427.60384193264
"2804902014",6523.49641752615
"2805201002",25575.0843345464
"2805301001",6191.00719738203
"2805301003",8210.40424648832
"2804701016",10920.8130227496
"2804701030",10942.3119778871
"2804701031",8163.43018225967
"2804901017",4562.92394431758
"2804901018",4757.6843601836
"2804902008",6459.7333017732
"2804902011",6225.64854401422
"2804903004",6141.38807884205
"2804903005",6272.67651634596
"2805401001",17795.9838109007
"2805402004",16466.8936183721
"2805601001",30302.2039318034
"2804902002",5187.3781555384
"2804902017",5683.47336628531
"2804902019",5927.25016345504
"2805001003",15223.4038641092
"2805201001",26915.6445217097
"2805501001",33179.7306246302
"2805701001",12876.8880246041
"2804901013",4637.66904637655
"2804901020",4397.28151417695
"2804901022",4419.22627166264
"2804902021",5033.93926816054
"2804903002",5823.17873130455
"2804903009",6831.2766023592
"2805001001",16727.5565549541
"2805801003",5446.98999408685
"2805801005",5804.85276680495
"2805802003",4687.67749318319
"2805802005",6212.28303012189
"2805802007",6508.53429290858
"2805804001",7798.02030928872
"2805804003",6905.01392943127
"2805804005",6661.80874737197
"2805804010",7642.88423061113
"2805804012",6086.9455913036
"2805201003",29202.6693356894
"2805402003",21493.5843934487
"2805801004",5974.87285927096
"2805802004",5883.61606931717
"2805802015",5722.70471540225
"2805803005",6615.2060296033
"2805804002",7095.28804853673
"2805804013",7364.82266554175
"2805805004",7167.54004371606
"2805806005",7170.53287988007
"2805401004",14171.4944827395
"2805402002",22226.2333526856
"2805802012",6418.32153442449
"2805802014",5899.7465596846
"2805803004",6723.670388863
"2805803006",6767.56779003519
"2805805003",6869.26225531241
"2805805005",7002.12866578008
"2805806006",7358.67974033487
"2805806008",7581.52895492197
"2805401002",21268.0097992453
"2805801006",5693.34914635288
"2805802002",6011.18116450876
"2805802016",6535.9620951305
"2805802017",5883.31976851131
"2805804007",7062.94959248779
"2805804008",6754.49754383468
"2805805006",7122.88707480602
"2805806003",6857.54704553093
"2805806004",7110.10358863045
"2805806017",7277.07223004764
"2805806018",7333.40372752051
"2805301004",6667.0109369496
"2805401003",15262.1199223069
"2805801007",5581.04606743495
"2805802001",6338.53996210562
"2805803001",6298.28148278116
"2805803002",6536.33181549982
"2805804006",7299.08811232597
"2805804009",7512.50540809366
"2805806001",6431.11331439521
"2805806002",7026.79121492819
"2805806019",7382.52453438241
"2804903008",6528.27658284256
"2805301002",6633.6943040711
"2805801002",5726.97158508238
"2805802006",6071.71972977137
"2805802013",6143.72869763749
"2805803003",6883.69403589546
"2805804004",6516.79582091819
"2805804011",7458.563553013
"2805805002",6941.56117510534
"2805806007",7601.17467465366
"2805802008",6363.26602604576
"2805802010",6378.05326653181
"2805803008",6412.40269534594
"2805803010",6156.76181521392
"2805804015",7837.20497743514
"2805805001",6728.4529955247
"2805806010",7751.48307463418
"2805806012",6592.8866204075
"2805807006",7704.72810046531
"2805807008",7771.91743571493
"2805802009",6113.32419691652
"2805802011",6215.58092541705
"2805803007",6584.27269343342
"2805803009",6338.3855042942
"2805804014",8050.0068042915
"2805804016",6871.29018641218
"2805806009",7802.20143254167
"2805806011",7565.16269377616
"2805807007",8167.96758351927
"2805807009",7781.45377220038
"2805808008",7925.60681515147
"2805807016",8364.61103202061
"2805808001",7215.28012846358
"2805808015",7540.7781774125
"2805809002",8569.73526456918
"2805809003",8293.611449093
"2806001001",27690.0488116381
"2805807001",7237.02758150046
"2805807015",8715.82459295924
"2805808002",7402.69876369646
"2805808016",9236.34856805097
"2805809001",8704.73744077696
"2806101002",10991.4997213034
"2806101003",9901.82907775423
"2805807012",7720.51879964912
"2805807014",8913.75358349647
"2805808003",7545.98329636857
"2805808005",7819.17164375998
"2805809012",8179.15970332217
"2805901002",15670.6010640851
"2806101005",12795.7951716997
"2805806016",6697.86524339116
"2805807004",7396.73803477814
"2805807011",7584.64238773484
"2805808006",8016.30059713966
"2805808013",7758.18590787832
"2805809004",8578.92099941106
"2805901003",15157.4648128709
"2806101006",9761.62914926347
"2805808010",8221.27892320086
"2805809009",7822.30935601316
"2806101010",9393.60763026583
"2806101012",12263.5375145988
"2805806015",6889.31678830205
"2805807003",7357.86678006346
"2805807005",7500.54306778449
"2805808012",7751.52589195788
"2805808014",8141.9254105043
"2805809005",8397.52134289037
"2806201001",26727.0584611448
"2805807010",7579.88506762917
"2805808007",7874.21430309812
"2805808009",8016.33680989314
"2805809010",8773.82914871933
"2806101009",12684.7469235767
"2806101011",11827.0298039765
"2806501011",1102.82143312286
"2806501013",828.77818509654
"2806502010",762.953139978478
"2806502012",1135.17063850756
"2806401001",38256.766487679
"2806501006",652.017520884137
"2806501008",1147.5878134206
"2806502013",1352.68306096137
"2806502015",900.132883847294
"2806503001",1609.18336445651
"2805806014",6584.72492812559
"2805807002",7361.96826089802
"2805807013",7807.90658614106
"2805808004",7571.83619655032
"2805808011",7597.31682258763
"2805809006",7964.78250062768
"2805901001",18001.4026634343
"2806101004",12016.9779841745
"2806101008",7542.16038545339
"2806301001",30468.6180674247
"2806501007",973.918606700957
"2806501014",2325.10815236013
"2806101001",11339.1805514178
"2806501003",904.081117546653
"2806501004",700.924224608034
"2806502002",1051.99352061561
"2806502003",775.134100373511
"2806502018",1893.30900846059
"2806502021",2287.31853976499
"2806503014",1381.623891132
"2806503015",1577.54666578098
"2806503032",3517.7764596101
"2806504002",612.706263615302
"2806101013",12269.6418791506
"2806501009",916.701449810819
"2806501016",1099.44484124527
"2806502004",1254.26948397691
"2806502016",1362.95859675477
"2806503002",1595.32856382563
"2806503009",2552.41175243223
"2806503020",2227.87498785737
"2806503027",3021.54397372373
"2806503034",3920.81009895042
"2806504001",577.212812881298
"2806504008",234.480037817968
"2806101007",9242.99230361059
"2806501015",1196.55110631058
"2806501017",1056.70792513467
"2806502005",1149.70591810874
"2806502007",1029.391281415
"2806503010",1456.6065628799
"2806503012",1616.24301270003
"2806503017",1796.50872039067
"2806503019",2170.80857529328
"2806503044",2643.25264276689
"2806504007",410.229188288514
"2806504009",327.873901831504
"2806501010",1246.82096901035
"2806501012",1174.8114865843
"2806502009",614.592849870555
"2806502011",920.125426851023
"2806503005",1632.12110482538
"2806503007",1412.86630503495
"2806503022",2140.3623354405
"2806503024",2678.29523189425
"2806503039",2195.44974233103
"2806503041",3132.52397416203
"2806504012",2124.30110886629
"2806504014",795.648469277612
"2806501002",1266.86024844088
"2806501005",510.737866648896
"2806501019",739.067068898853
"2806502001",1115.75163984108
"2806502019",2050.89940648592
"2806502020",1692.75852127183
"2806503013",2384.98043128095
"2806503016",1362.20264903352
"2806503030",2507.9844775432
"2806503031",3320.1541952336
"2806504004",946.240407406471
"2806504005",607.303030948439
"2806504021",503.768295330538
"2806503003",1629.66491436271
"2806503026",2918.64169185363
"2806503028",3245.25438833356
"2806503035",3726.70268934496
"2806503037",1930.39305829568
"2806504016",375.952653674881
"2806504018",586.711482810192
"2806504026",515.808442318063
"2806504028",8142.06405940763
"2806504015",460.169439401107
"2806504029",2736.89378756349
"2806601001",15479.6302626937
"2806701003",10039.161246082
"2806501018",900.651869502048
"2806502006",1084.03733548771
"2806502014",907.169498713641
"2806503004",1660.67759716607
"2806503011",1500.40302479829
"2806503018",1911.88910626839
"2806503029",3510.66112127442
"2806503036",2332.0619348778
"2806504010",467.132038676785
"2806504017",760.210201545982
"2806504027",3331.71346003112
"2806601003",15204.7350580686
"2806801002",19385.5198916028
"2806503006",1716.97246677213
"2806503008",1420.34383061066
"2806503021",2620.62324148411
"2806503023",2471.31345422209
"2806503025",2957.24713818617
"2806503038",1974.27494996079
"2806503040",2415.09255348614
"2806504011",565.263211898696
"2806504013",382.207939745457
"2806504031",750.516586726608
"2806801005",16851.829268449
"2806801007",15280.4030627062
"2806504030",1159.79476759403
"2806801008",19156.2182188548
"2807001001",45272.3747732745
"2807201001",967.330505436289
"2806504003",787.151864788292
"2806504006",558.184477489855
"2806504023",690.347108231378
"2806504024",323.480505671451
"2806701001",13173.5891261844
"2806701002",10194.5072616053
"2807201002",3598.02303081463
"2806504032",902.618798822549
"2806801004",21405.4370466967
"2806801006",18466.8217587373
"2807301007",10331.464052784
"2806504025",691.895735485317
"2806601004",14075.9321235708
"2806601005",13291.5695822523
"2807201003",5508.89663922159
"2807301001",11816.9565464303
"2807401007",4459.18412116379
"2807401010",4674.84113867566
"2807401011",4592.38669525579
"2807101001",47654.1442766045
"2807301004",10531.3594266208
"2807401003",4309.63962825891
"2807401014",4886.91988673196
"2807401021",4488.75946081463
"2806601002",15141.5767820837
"2806801001",18248.6627559499
"2806801003",17680.2733449912
"2807401004",4506.2181326262
"2807401006",4575.06646726578
"2807401013",4817.85085352868
"2807401015",4846.84214742938
"2807402013",3984.69230669538
"2807402015",4116.76428816582
"2807402021",4526.81922986829
"2807403001",3903.06520262175
"2806901001",49010.049981486
"2807301006",12224.3936825176
"2807401005",4501.69309326951
"2807401012",4762.25847960875
"2807401023",5211.09135665042
"2807402004",4180.47362776353
"2807402012",4106.90987903473
"2807403002",3947.07648455591
"2807403012",4234.42019425592
"2807301002",9249.35185950879
"2807401008",4662.57177865105
"2807401009",4670.30829667798
"2807401026",4280.16678817357
"2807402001",3990.99184309489
"2807402016",4136.74247187034
"2807402020",4467.96218396466
"2807403015",3489.60876656138
"2807301003",9252.03707837731
"2807301005",9666.09711409638
"2807401020",4893.84298851538
"2807401022",4490.9573810804
"2807402003",4277.46558850421
"2807402005",4089.38453878457
"2807403008",4303.90535056772
"2807403013",4396.84389749698
"2807403020",2572.54191409475
"2807403022",4321.61563585206
"2807404022",3952.96947323658
"2807401001",4283.25336228018
"2807401016",4762.06921735569
"2807401018",4187.91609291804
"2807402008",3798.12780074047
"2807402010",4325.20156018651
"2807403004",4158.08671794864
"2807403006",4075.24358128386
"2807404001",3809.00655297054
"2807404003",3579.3128950417
"2807404018",3944.8762242963
"2807404020",4152.94720681747
"2807404033",3755.07605021479
"2807404035",4058.5923114948
"2807301008",9819.63038741248
"2807401002",4319.04037055008
"2807401017",4921.86375350509
"2807401019",5004.25084792541
"2807402006",4269.83255534957
"2807402009",4164.01326889303
"2807402011",4226.23641553215
"2807403003",4074.65591152322
"2807403005",4326.28681858668
"2807404002",3683.86736102609
"2807404017",3792.51517478303
"2807404019",4121.60765176798
"2807404034",3698.77667459858
"2807401024",3922.73369400816
"2807401025",4033.02806159852
"2807402017",4324.14904414714
"2807402019",4427.53803153258
"2807403014",4422.21430347552
"2807403017",3236.6044994892
"2807403018",3982.34809342071
"2807404008",3455.19218285582
"2807404009",3473.2515474394
"2807404026",3983.00857413732
"2807404027",3889.5231480491
"2807405003",2432.86778550737
"2807402002",4137.20629016021
"2807402014",4341.99196864193
"2807402022",3666.11774161507
"2807403007",4161.10484620382
"2807403021",3058.31090881696
"2807404005",3256.61928874632
"2807404012",3625.38716555023
"2807404016",3825.89498175122
"2807404023",3942.0170160778
"2807404030",3664.66750116458
"2807404037",3846.45646482311
"2807404041",3449.51412670828
"2807405007",2960.11042724292
"2807403016",2685.13873275175
"2807404010",3634.21927702934
"2807404011",3595.36977772528
"2807404025",4104.38942776282
"2807404028",3819.26022538684
"2807405001",3398.46096840327
"2807405002",3431.74608282141
"2807405019",3263.97683187213
"2807406001",1782.45726680199
"2807501001",12271.3496415582
"2807404004",3314.778488425
"2807404006",3425.57608053244
"2807404013",3642.40493778855
"2807404015",3785.47972075786
"2807404038",3645.23730045798
"2807404040",3575.22273492708
"2807405006",3576.13646704572
"2807405008",3466.51526684146
"2807407004",5474.73953470669
"2807801001",41630.5420035085
"2807403019",3671.74113268329
"2807404007",3372.20865275921
"2807404014",3806.84482703039
"2807404021",3956.07928425828
"2807404032",3868.19412729033
"2807404039",3508.37664528518
"2807405005",3717.27801011068
"2807405016",3064.33246407552
